"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Rosa sherardii Davies"	"2cd4p9h.96v"	"2cd4p9h.96v"	"Rosa sherardii Davies"	5	5	"Rosa sherardii"				
"Rumex crispus L."	"2cd4p9h.96x"	"2cd4p9h.96x"	"Rumex crispus L."	6	6	"Rumex crispus"				
"Salix myrsinifolia Salisb."	"2cd4p9h.978"	"2cd4p9h.978"	"Salix myrsinifolia Salisb."	8	8	"Salix myrsinifolia"				
"Salix pentandra L."	"2cd4p9h.97b"	"2cd4p9h.97b"	"Salix pentandra L."	8	8	"Salix pentandra"				
"Salix reticulata L."	"2cd4p9h.97e"	"2cd4p9h.97e"	"Salix reticulata L."	6	6	"Salix reticulata"				
"Sambucus ebulus L."	"2cd4p9h.97h"	"2cd4p9h.97h"	"Sambucus ebulus L."	5	5	"Sambucus ebulus"				
"Sanguisorba officinalis L."	"2cd4p9h.97n"	"2cd4p9h.97n"	"Sanguisorba officinalis L."	7	7	"Sanguisorba officinalis"				
"Sanicula europaea L."	"2cd4p9h.97t"	"2cd4p9h.97t"	"Sanicula europaea L."	5	5	"Sanicula europaea"				
"Saxifraga rivularis L."	"2cd4p9h.984"	"2cd4p9h.984"	"Saxifraga rivularis L."	9	9	"Saxifraga rivularis"				
"Selinum carvifolia (L.) L."	"2cd4p9h.98w"	"2cd4p9h.98w"	"Selinum carvifolia (L.) L."	7	7	"Selinum carvifolia"				
"Senecio sylvaticus L."	"2cd4p9h.98s"	"2cd4p9h.98s"	"Senecio sylvaticus L."	5	5	"Senecio sylvaticus"				
"Senecio viscosus L."	"2cd4p9h.990"	"2cd4p9h.990"	"Senecio viscosus L."	5	5	"Senecio viscosus"				
"Silene otites (L.) Wibel"	"2cd4p9h.99c"	"2cd4p9h.99c"	"Silene otites (L.) Wibel"	3	3	"Silene otites"				
"Sinapis arvensis L."	"2cd4p9h.99f"	"2cd4p9h.99f"	"Sinapis arvensis L."	5	5	"Sinapis arvensis"				
"Sisymbrium altissimum L."	"2cd4p9h.99v"	"2cd4p9h.99v"	"Sisymbrium altissimum L."	5	5	"Sisymbrium altissimum"				
"Sisymbrium officinale (L.) Scop."	"2cd4p9h.99x"	"2cd4p9h.99x"	"Sisymbrium officinale (L.) Scop."	4	4	"Sisymbrium officinale"				
"Sisymbrium orientale L."	"2cd4p9h.99y"	"2cd4p9h.99y"	"Sisymbrium orientale L."	4	4	"Sisymbrium orientale"				
"Sium latifolium L."	"2cd4p9h.99z"	"2cd4p9h.99z"	"Sium latifolium L."	10	10	"Sium latifolium"				
"Sorbus devoniensis E.F.Warb."	"2cd4p9h.9a5"	"2cd4p9h.9a5"	"Sorbus devoniensis E.F.Warb."	5	5	"Sorbus devoniensis"				
"Sorbus porrigentiformis E.F.Warb."	"2cd4p9h.9ab"	"2cd4p9h.9ab"	"Sorbus porrigentiformis E.F.Warb."	5	5	"Sorbus porrigentiformis"				
"Spartina maritima (Curtis) Fernald"	"2cd4p9h.9ak"	"2cd4p9h.9ak"	"Spartina maritima (Curtis) Fernald"	9	9	"Spartina maritima"				
"Spergularia marina (L.) Griseb."	"2cd4p9h.9aq"	"2cd4p9h.9aq"	"Spergularia marina (L.) Griseb."	8	8	"Spergularia marina"				
"Symphytum tuberosum L."	"2cd4p9h.9at"	"2cd4p9h.9at"	"Symphytum tuberosum L."	6	6	"Symphytum tuberosum"				
"Tanacetum vulgare L."	"2cd4p9h.9b1"	"2cd4p9h.9b1"	"Tanacetum vulgare L."	6	6	"Tanacetum vulgare"				
"Taxus baccata L."	"2cd4p9h.9b7"	"2cd4p9h.9b7"	"Taxus baccata L."	4	4	"Taxus baccata"				
"Thalictrum alpinum L."	"2cd4p9h.9bg"	"2cd4p9h.9bg"	"Thalictrum alpinum L."	7	7	"Thalictrum alpinum"				
"Trifolium incarnatum L. subsp. incarnatum"	"2cd4p9h.9bw"	"2cd4p9h.9bw"	"Trifolium incarnatum L. subsp. incarnatum"	4	4	"Trifolium incarnatum subsp. incarnatum"				
"Typha latifolia L."	"2cd4p9h.9bp"	"2cd4p9h.9bp"	"Typha latifolia L."	10	10	"Typha latifolia"				
"Urtica dioica L."	"2cd4p9h.9c0"	"2cd4p9h.9c0"	"Urtica dioica L."	6	6	"Urtica dioica"				
"Verbascum pulverulentum Vill."	"2cd4p9h.9c6"	"2cd4p9h.9c6"	"Verbascum pulverulentum Vill."	3	3	"Verbascum pulverulentum"				
"Veronica anagallis-aquatica L."	"2cd4p9h.9c9"	"2cd4p9h.9c9"	"Veronica anagallis-aquatica L."	10	10	"Veronica anagallis-aquatica"				
"Veronica scutellata L."	"2cd4p9h.9cc"	"2cd4p9h.9cc"	"Veronica scutellata L."	9	9	"Veronica scutellata"				
"Vicia bithynica (L.) L."	"2cd4p9h.9cx"	"2cd4p9h.9cx"	"Vicia bithynica (L.) L."	4	4	"Vicia bithynica"				
"Viola arvensis Murray"	"2cd4p9h.9cr"	"2cd4p9h.9cr"	"Viola arvensis Murray"	4	4	"Viola arvensis"				
"Viola canina L."	"2cd4p9h.9cz"	"2cd4p9h.9cz"	"Viola canina L."	4	4	"Viola canina"				
"Viola hirta L."	"2cd4p9h.9d2"	"2cd4p9h.9d2"	"Viola hirta L."	4	4	"Viola hirta"				
"Vulpia fasciculata (Forssk.) Fritsch"	"2cd4p9h.9d5"	"2cd4p9h.9d5"	"Vulpia fasciculata (Forssk.) Fritsch"	3	3	"Vulpia fasciculata"				
"Alchemilla mollis (Buser) Rothm."	"2cd4p9h.9db"	"2cd4p9h.9db"	"Alchemilla mollis (Buser) Rothm."	5	5	"Alchemilla mollis"				
"Hypericum canadense L."	"2cd4p9h.9de"	"2cd4p9h.9de"	"Hypericum canadense L."	9	9	"Hypericum canadense"				
"Eleocharis austriaca Hayek"	"2cd4p9h.9dh"	"2cd4p9h.7mm1kv"	"Eleocharis austriaca Hayek"	9	9	"Eleocharis austriaca"				
"Spartina anglica C.E.Hubb."	"2cd4p9h.9dk"	"2cd4p9h.9dk"	"Spartina anglica C.E.Hubb."	9	9	"Spartina anglica"				
"Larix decidua x kaempferi = L. x marschlinsii Coaz"	"2cd4p9h.9dn"	"2cd4p9h.9dn"	"Larix decidua x kaempferi = L. x marschlinsii Coaz"	6	6	"Larix decidua x kaempferi = L. x marschlinsii"				
"Disphyma crassifolium (L.) L.Bolus"	"2cd4p9h.9f3"	"2cd4p9h.9f3"	"Disphyma crassifolium (L.) L.Bolus"	3	3	"Disphyma crassifolium"				
"Laurus nobilis L."	"2cd4p9h.9ff"	"2cd4p9h.9ff"	"Laurus nobilis L."	5	5	"Laurus nobilis"				
"Tellima grandiflora (Pursh) Douglas ex Lindl."	"2cd4p9h.9fx"	"2cd4p9h.9fx"	"Tellima grandiflora (Pursh) Douglas ex Lindl."	8	8	"Tellima grandiflora"				
"Vicia sativa L."	"2cd4p9h.9gb"	"2cd4p9h.9gb"	"Vicia sativa L."	4	4	"Vicia sativa"				
"Limonium britannicum Ingr."	"2cd4p9h.9ge"	"2cd4p9h.9ge"	"Limonium britannicum Ingr."	4	4	"Limonium britannicum"				
"Cotoneaster bullatus Bois"	"2cd4p9h.9xy"	"2cd4p9h.9xy"	"Cotoneaster bullatus Bois"	4	4	"Cotoneaster bullatus"				
"Euphorbia esula x waldsteinii = E. x pseudovirgata (Schur) Soó"	"2cd4p9h.9mh"	"2cd4p9h.9mh"	"Euphorbia esula x waldsteinii = E. x pseudovirgata (Schur) Soó"	4	4	"Euphorbia esula x waldsteinii = E. x pseudovirgata"				
"Pilosella flagellaris (Willd.) P.D.Sell & C.West"	"2cd4p9h.9n1"	"2cd4p9h.9n1"	"Pilosella flagellaris (Willd.) P.D.Sell & C.West"	4	4	"Pilosella flagellaris"				
"Cotoneaster microphyllus agg."	"2cd4p9h.9q4"	"2cd4p9h.9q4"	"Cotoneaster microphyllus agg."	3	3	"Cotoneaster microphyllus"	"agg."			
"Erophila glabrescens Jord."	"2cd4p9h.a6k"	"2cd4p9h.a6k"	"Erophila glabrescens Jord."	3	3	"Erophila glabrescens"				
"Camelina sativa (L.) Crantz"	"2cd4p9h.a6t"	"2cd4p9h.a6t"	"Camelina sativa (L.) Crantz"	4	4	"Camelina sativa"				
"Solanum tuberosum L."	"2cd4p9h.a71"	"2cd4p9h.a71"	"Solanum tuberosum L."	4	4	"Solanum tuberosum"				
"Triticum aestivum L."	"2cd4p9h.a77"	"2cd4p9h.a77"	"Triticum aestivum L."	5	5	"Triticum aestivum"				
"Panicum miliaceum L."	"2cd4p9h.a8c"	"2cd4p9h.a8c"	"Panicum miliaceum L."	3	3	"Panicum miliaceum"				
"Medicago sativa L."	"2cd4p9h.awd"	"2cd4p9h.awd"	"Medicago sativa L."	4	4	"Medicago sativa"				
"Hordeum vulgare L."	"2cd4p9h.az8"	"2cd4p9h.az8"	"Hordeum vulgare L."	4	4	"Hordeum vulgare"				
"Maianthemum bifolium (L.) F.W.Schmidt"	"2cd4p9h.b5k"	"2cd4p9h.b5k"	"Maianthemum bifolium (L.) F.W.Schmidt"	5	5	"Maianthemum bifolium"				
"Koeleria vallesiana (Honck.) Gaudin"	"2cd4p9h.b5n"	"2cd4p9h.b5n"	"Koeleria vallesiana (Honck.) Gaudin"	1	1	"Koeleria vallesiana"				
"Pyrola rotundifolia L."	"2cd4p9h.b5q"	"2cd4p9h.b5q"	"Pyrola rotundifolia L."	7	7	"Pyrola rotundifolia"				
"Alchemilla micans Buser"	"2cd4p9h.b76"	"2cd4p9h.b76"	"Alchemilla micans Buser"	5	5	"Alchemilla micans"				
"Veronica praecox All."	"2cd4p9h.bcg"	"2cd4p9h.bcg"	"Veronica praecox All."	2	2	"Veronica praecox"				
"Sorbus arranensis Hedl."	"2cd4p9h.bcw"	"2cd4p9h.bcw"	"Sorbus arranensis Hedl."	4	4	"Sorbus arranensis"				
"Exaculum pusillum (Lam.) Caruel"	"2cd4p9h.bgx"	"2cd4p9h.bgx"	"Exaculum pusillum (Lam.) Caruel"	8	8	"Exaculum pusillum"				
"Cystopteris dickieana R.Sim"	"2cd4p9h.bh5"	"2cd4p9h.bh5"	"Cystopteris dickieana R.Sim"	7	7	"Cystopteris dickieana"				
"Asplenium obovatum Viv."	"2cd4p9h.bhe"	"2cd4p9h.bhe"	"Asplenium obovatum Viv."	5	5	"Asplenium obovatum"				
"Asplenium septentrionale (L.) Hoffm."	"2cd4p9h.bhh"	"2cd4p9h.bhh"	"Asplenium septentrionale (L.) Hoffm."	3	3	"Asplenium septentrionale"				
"Athyrium distentifolium Tausch ex Opiz"	"2cd4p9h.bhk"	"2cd4p9h.bhk"	"Athyrium distentifolium Tausch ex Opiz"	6	6	"Athyrium distentifolium"				
"Dryopteris dilatata (Hoffm.) A.Gray"	"2cd4p9h.bhn"	"2cd4p9h.bhn"	"Dryopteris dilatata (Hoffm.) A.Gray"	6	6	"Dryopteris dilatata"				
"Dryopteris affinis (Lowe) Fraser-Jenk. s.s."	"2cd4p9h.bhq"	"2cd4p9h.bhq"	"Dryopteris affinis (Lowe) Fraser-Jenk. s.s."	6	6	"Dryopteris affinis"	"s.s."			
"Dryopteris cristata (L.) A.Gray"	"2cd4p9h.bht"	"2cd4p9h.bht"	"Dryopteris cristata (L.) A.Gray"	9	9	"Dryopteris cristata"				
"Dryopteris filix-mas (L.) Schott"	"2cd4p9h.bv1"	"2cd4p9h.bv1"	"Dryopteris filix-mas (L.) Schott"	6	6	"Dryopteris filix-mas"				
"Lycopodium annotinum L."	"2cd4p9h.bv7"	"2cd4p9h.bv7"	"Lycopodium annotinum L."	6	6	"Lycopodium annotinum"				
"Lycopodium clavatum L."	"2cd4p9h.bva"	"2cd4p9h.bva"	"Lycopodium clavatum L."	5	5	"Lycopodium clavatum"				
"Polypodium vulgare L. s.s."	"2cd4p9h.bvd"	"2cd4p9h.bvd"	"Polypodium vulgare L. s.s."	5	5	"Polypodium vulgare"	"s.s."			
"Dryopteris remota (A.Braun ex Döll) Druce"	"2cd4p9h.bvm"	"2cd4p9h.bvm"	"Dryopteris remota (A.Braun ex Döll) Druce"	6	6	"Dryopteris remota"				
"Matteuccia struthiopteris (L.) Tod."	"2cd4p9h.bw3"	"2cd4p9h.bw3"	"Matteuccia struthiopteris (L.) Tod."	8	8	"Matteuccia struthiopteris"				
"Acer platanoides L."	"2cd4p9h.bwv"	"2cd4p9h.bwv"	"Acer platanoides L."	5	5	"Acer platanoides"				
"Clinopodium acinos (L.) Kuntze"	"2cd4p9h.bwx"	"2cd4p9h.bwx"	"Clinopodium acinos (L.) Kuntze"	2	2	"Clinopodium acinos"				
"Agrimonia eupatoria L."	"2cd4p9h.bwy"	"2cd4p9h.bwy"	"Agrimonia eupatoria L."	4	4	"Agrimonia eupatoria"				
"Agrostis canina s.l."	"2cd4p9h.bwr"	"2cd4p9h.bwr"	"Agrostis canina s.l."	6	6	"Agrostis canina"	"s.l."			
"Agrostis stolonifera L."	"2cd4p9h.bwz"	"2cd4p9h.bwz"	"Agrostis stolonifera L."	6	6	"Agrostis stolonifera"				
"Alchemilla monticola Opiz"	"2cd4p9h.bk2"	"2cd4p9h.bk2"	"Alchemilla monticola Opiz"	4	4	"Alchemilla monticola"				
"Amaranthus retroflexus L."	"2cd4p9h.bk5"	"2cd4p9h.bk5"	"Amaranthus retroflexus L."	4	4	"Amaranthus retroflexus"				
"Anisantha sterilis (L.) Nevski"	"2cd4p9h.bkt"	"2cd4p9h.bkt"	"Anisantha sterilis (L.) Nevski"	5	5	"Anisantha sterilis"				
"Anthoxanthum aristatum Boiss."	"2cd4p9h.bx4"	"2cd4p9h.bx4"	"Anthoxanthum aristatum Boiss."	4	4	"Anthoxanthum aristatum"				
"Misopates orontium (L.) Raf."	"2cd4p9h.bxg"	"2cd4p9h.bxg"	"Misopates orontium (L.) Raf."	5	5	"Misopates orontium"				
"Atriplex glabriuscula Edmondston"	"2cd4p9h.bm3"	"2cd4p9h.bm3"	"Atriplex glabriuscula Edmondston"	6	6	"Atriplex glabriuscula"				
"Berula erecta (Huds.) Coville"	"2cd4p9h.bm9"	"2cd4p9h.bm9"	"Berula erecta (Huds.) Coville"	10	10	"Berula erecta"				
"Betula pubescens Ehrh."	"2cd4p9h.bmf"	"2cd4p9h.bmf"	"Betula pubescens Ehrh."	7	7	"Betula pubescens"				
"Bunium bulbocastanum L."	"2cd4p9h.bnh"	"2cd4p9h.bnh"	"Bunium bulbocastanum L."	4	4	"Bunium bulbocastanum"				
"Bupleurum tenuissimum L."	"2cd4p9h.bnn"	"2cd4p9h.bnn"	"Bupleurum tenuissimum L."	7	7	"Bupleurum tenuissimum"				
"Cakile maritima Scop."	"2cd4p9h.bnt"	"2cd4p9h.bnt"	"Cakile maritima Scop."	6	6	"Cakile maritima"				
"Callitriche hermaphroditica L."	"2cd4p9h.byd"	"2cd4p9h.byd"	"Callitriche hermaphroditica L."	12	12	"Callitriche hermaphroditica"				
"Callitriche obtusangula Le Gall"	"2cd4p9h.byg"	"2cd4p9h.byg"	"Callitriche obtusangula Le Gall"	11	11	"Callitriche obtusangula"				
"Calystegia soldanella (L.) R.Br."	"2cd4p9h.byw"	"2cd4p9h.byw"	"Calystegia soldanella (L.) R.Br."	4	4	"Calystegia soldanella"				
"Calystegia silvatica (Kit.) Griseb."	"2cd4p9h.bym"	"2cd4p9h.bym"	"Calystegia silvatica (Kit.) Griseb."	5	5	"Calystegia silvatica"				
"Campanula latifolia L."	"2cd4p9h.byp"	"2cd4p9h.byp"	"Campanula latifolia L."	5	5	"Campanula latifolia"				
"Campanula rotundifolia L."	"2cd4p9h.bys"	"2cd4p9h.bys"	"Campanula rotundifolia L."	4	4	"Campanula rotundifolia"				
"Cardamine hirsuta L."	"2cd4p9h.bp6"	"2cd4p9h.bp6"	"Cardamine hirsuta L."	5	5	"Cardamine hirsuta"				
"Carex acuta L."	"2cd4p9h.bp9"	"2cd4p9h.bp9"	"Carex acuta L."	9	9	"Carex acuta"				
"Carex arenaria L."	"2cd4p9h.bpc"	"2cd4p9h.bpc"	"Carex arenaria L."	3	3	"Carex arenaria"				
"Carex buxbaumii Wahlenb."	"2cd4p9h.bpf"	"2cd4p9h.bpf"	"Carex buxbaumii Wahlenb."	8	8	"Carex buxbaumii"				
"Carex caryophyllea Latourr."	"2cd4p9h.bpx"	"2cd4p9h.bpx"	"Carex caryophyllea Latourr."	4	4	"Carex caryophyllea"				
"Carex chordorrhiza L.f."	"2cd4p9h.bpy"	"2cd4p9h.bpy"	"Carex chordorrhiza L.f."	9	9	"Carex chordorrhiza"				
"Carex paniculata L."	"2cd4p9h.bpz"	"2cd4p9h.bpz"	"Carex paniculata L."	9	9	"Carex paniculata"				
"Centaurea calcitrapa L."	"2cd4p9h.bq2"	"2cd4p9h.bq2"	"Centaurea calcitrapa L."	4	4	"Centaurea calcitrapa"				
"Cephalanthera longifolia (L.) Fritsch"	"2cd4p9h.bqe"	"2cd4p9h.bqe"	"Cephalanthera longifolia (L.) Fritsch"	4	4	"Cephalanthera longifolia"				
"Cerastium alpinum L."	"2cd4p9h.bqh"	"2cd4p9h.bqh"	"Cerastium alpinum L."	5	5	"Cerastium alpinum"				
"Cerastium fontanum Baumg."	"2cd4p9h.bqk"	"2cd4p9h.bqk"	"Cerastium fontanum Baumg."	5	5	"Cerastium fontanum"				
"Cerastium pumilum Curtis"	"2cd4p9h.bqn"	"2cd4p9h.bqn"	"Cerastium pumilum Curtis"	2	2	"Cerastium pumilum"				
"Ceratophyllum demersum L."	"2cd4p9h.bqt"	"2cd4p9h.bqt"	"Ceratophyllum demersum L."	12	12	"Ceratophyllum demersum"				
"Cornus suecica L."	"2cd4p9h.br1"	"2cd4p9h.br1"	"Cornus suecica L."	6	6	"Cornus suecica"				
"Cirsium tuberosum (L.) All."	"2cd4p9h.bra"	"2cd4p9h.bra"	"Cirsium tuberosum (L.) All."	6	6	"Cirsium tuberosum"				
"Claytonia perfoliata Donn ex Willd."	"2cd4p9h.brd"	"2cd4p9h.brd"	"Claytonia perfoliata Donn ex Willd."	6	6	"Claytonia perfoliata"				
"Clinopodium vulgare L."	"2cd4p9h.brg"	"2cd4p9h.brg"	"Clinopodium vulgare L."	4	4	"Clinopodium vulgare"				
"Conium maculatum L."	"2cd4p9h.brm"	"2cd4p9h.brm"	"Conium maculatum L."	5	5	"Conium maculatum"				
"Conopodium majus (Gouan) Loret"	"2cd4p9h.brs"	"2cd4p9h.brs"	"Conopodium majus (Gouan) Loret"	5	5	"Conopodium majus"				
"Ceratocapnos claviculata (L.) Lidén"	"2cd4p9h.bs6"	"2cd4p9h.bs6"	"Ceratocapnos claviculata (L.) Lidén"	5	5	"Ceratocapnos claviculata"				
"Cotoneaster simonsii Baker"	"2cd4p9h.bsc"	"2cd4p9h.bsc"	"Cotoneaster simonsii Baker"	5	5	"Cotoneaster simonsii"				
"Crithmum maritimum L."	"2cd4p9h.bsx"	"2cd4p9h.bsx"	"Crithmum maritimum L."	6	6	"Crithmum maritimum"				
"Daphne laureola L."	"2cd4p9h.bte"	"2cd4p9h.bte"	"Daphne laureola L."	5	5	"Daphne laureola"				
"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	"2cd4p9h.btq"	"2cd4p9h.btq"	"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	9	9	"Eleocharis parvula"				
"Leymus arenarius (L.) Hochst."	"2cd4p9h.bz7"	"2cd4p9h.bz7"	"Leymus arenarius (L.) Hochst."	5	5	"Leymus arenarius"				
"Hyacinthoides hispanica (Mill.) Rothm."	"2cd4p9h.bza"	"2cd4p9h.bza"	"Hyacinthoides hispanica (Mill.) Rothm."	4	4	"Hyacinthoides hispanica"				
"Epilobium ciliatum Raf."	"2cd4p9h.bzd"	"2cd4p9h.bzd"	"Epilobium ciliatum Raf."	6	6	"Epilobium ciliatum"				
"Epilobium obscurum Schreb."	"2cd4p9h.bzm"	"2cd4p9h.bzm"	"Epilobium obscurum Schreb."	8	8	"Epilobium obscurum"				
"Erica tetralix L."	"2cd4p9h.c00"	"2cd4p9h.c00"	"Erica tetralix L."	8	8	"Erica tetralix"				
"Eriophorum latifolium Hoppe"	"2cd4p9h.c03"	"2cd4p9h.c03"	"Eriophorum latifolium Hoppe"	9	9	"Eriophorum latifolium"				
"Euphorbia paralias L."	"2cd4p9h.c0c"	"2cd4p9h.c0c"	"Euphorbia paralias L."	4	4	"Euphorbia paralias"				
"Euphrasia confusa Pugsley"	"2cd4p9h.c0v"	"2cd4p9h.c0v"	"Euphrasia confusa Pugsley"	5	5	"Euphrasia confusa"				
"Frangula alnus Mill."	"2cd4p9h.c18"	"2cd4p9h.c18"	"Frangula alnus Mill."	8	8	"Frangula alnus"				
"Fumaria muralis Sond. ex W.D.J.Koch"	"2cd4p9h.c1n"	"2cd4p9h.c1n"	"Fumaria muralis Sond. ex W.D.J.Koch"	5	5	"Fumaria muralis"				
"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	"2cd4p9h.c24"	"2cd4p9h.c24"	"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	5	5	"Lamiastrum galeobdolon"				
"Galeopsis angustifolia Ehrh. ex Hoffm."	"2cd4p9h.c27"	"2cd4p9h.c27"	"Galeopsis angustifolia Ehrh. ex Hoffm."	2	2	"Galeopsis angustifolia"				
"Galeopsis tetrahit L. s.s."	"2cd4p9h.c2a"	"2cd4p9h.c2a"	"Galeopsis tetrahit L. s.s."	5	5	"Galeopsis tetrahit"	"s.s."			
"Galium pumilum Murray"	"2cd4p9h.c2w"	"2cd4p9h.c2w"	"Galium pumilum Murray"	4	4	"Galium pumilum"				
"Genista tinctoria L."	"2cd4p9h.c2m"	"2cd4p9h.c2m"	"Genista tinctoria L."	6	6	"Genista tinctoria"				
"Geranium dissectum L."	"2cd4p9h.c30"	"2cd4p9h.c30"	"Geranium dissectum L."	5	5	"Geranium dissectum"				
"Geranium molle L."	"2cd4p9h.c36"	"2cd4p9h.c36"	"Geranium molle L."	5	5	"Geranium molle"				
"Geum urbanum L."	"2cd4p9h.c3c"	"2cd4p9h.c3c"	"Geum urbanum L."	6	6	"Geum urbanum"				
"Pseudorchis albida (L.) Á.Löve & D.Löve"	"2cd4p9h.c3v"	"2cd4p9h.c3v"	"Pseudorchis albida (L.) Á.Löve & D.Löve"	5	5	"Pseudorchis albida"				
"Helianthemum oelandicum (L.) Dum.Cours."	"2cd4p9h.c3x"	"2cd4p9h.c3x"	"Helianthemum oelandicum (L.) Dum.Cours."	3	3	"Helianthemum oelandicum"				
"Helianthemum nummularium (L.) Mill."	"2cd4p9h.c3y"	"2cd4p9h.c3y"	"Helianthemum nummularium (L.) Mill."	4	4	"Helianthemum nummularium"				
"Hippocrepis comosa L."	"2cd4p9h.c3z"	"2cd4p9h.c3z"	"Hippocrepis comosa L."	3	3	"Hippocrepis comosa"				
"Hippophae rhamnoides L."	"2cd4p9h.c45"	"2cd4p9h.c45"	"Hippophae rhamnoides L."	5	5	"Hippophae rhamnoides"				
"Homogyne alpina (L.) Cass."	"2cd4p9h.c4b"	"2cd4p9h.c4b"	"Homogyne alpina (L.) Cass."	6	6	"Homogyne alpina"				
"Hordeum murinum L."	"2cd4p9h.c4e"	"2cd4p9h.c4e"	"Hordeum murinum L."	4	4	"Hordeum murinum"				
"Hypericum maculatum Crantz"	"2cd4p9h.c4h"	"2cd4p9h.c4h"	"Hypericum maculatum Crantz"	6	6	"Hypericum maculatum"				
"Hypericum tetrapterum Fr."	"2cd4p9h.c4k"	"2cd4p9h.c4k"	"Hypericum tetrapterum Fr."	8	8	"Hypericum tetrapterum"				
"Impatiens parviflora DC."	"2cd4p9h.c4n"	"2cd4p9h.c4n"	"Impatiens parviflora DC."	5	5	"Impatiens parviflora"				
"Isatis tinctoria L."	"2cd4p9h.c4t"	"2cd4p9h.c4t"	"Isatis tinctoria L."	3	3	"Isatis tinctoria"				
"Ludwigia palustris (L.) Elliott"	"2cd4p9h.c54"	"2cd4p9h.c54"	"Ludwigia palustris (L.) Elliott"	9	9	"Ludwigia palustris"				
"Juncus articulatus L."	"2cd4p9h.c5g"	"2cd4p9h.c5g"	"Juncus articulatus L."	9	9	"Juncus articulatus"				
"Juncus biglumis L."	"2cd4p9h.c5w"	"2cd4p9h.c5w"	"Juncus biglumis L."	9	9	"Juncus biglumis"				
"Juncus compressus Jacq."	"2cd4p9h.c5p"	"2cd4p9h.c5p"	"Juncus compressus Jacq."	8	8	"Juncus compressus"				
"Juncus squarrosus L."	"2cd4p9h.c5s"	"2cd4p9h.c5s"	"Juncus squarrosus L."	7	7	"Juncus squarrosus"				
"Koeleria macrantha (Ledeb.) Schult. s.s."	"2cd4p9h.c60"	"2cd4p9h.c60"	"Koeleria macrantha (Ledeb.) Schult. s.s."	4	4	"Koeleria macrantha"	"s.s."			
"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	"2cd4p9h.c63"	"2cd4p9h.c63"	"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	3	3	"Petrorhagia prolifera"				
"Lamium purpureum L."	"2cd4p9h.c66"	"2cd4p9h.c66"	"Lamium purpureum L."	5	5	"Lamium purpureum"				
"Legousia hybrida (L.) Delarbre"	"2cd4p9h.c6f"	"2cd4p9h.c6f"	"Legousia hybrida (L.) Delarbre"	4	4	"Legousia hybrida"				
"Lemna trisulca L."	"2cd4p9h.c6v"	"2cd4p9h.c6v"	"Lemna trisulca L."	12	12	"Lemna trisulca"				
"Lepidium heterophyllum Benth."	"2cd4p9h.c6x"	"2cd4p9h.c6x"	"Lepidium heterophyllum Benth."	4	4	"Lepidium heterophyllum"				
"Limonium binervosum agg."	"2cd4p9h.c6y"	"2cd4p9h.c6y"	"Limonium binervosum agg."	4	4	"Limonium binervosum"	"agg."			
"Limonium paradoxum Pugsley"	"2cd4p9h.c6r"	"2cd4p9h.c6r"	"Limonium paradoxum Pugsley"	4	4	"Limonium paradoxum"				
"Limonium recurvum C.E.Salmon"	"2cd4p9h.c6z"	"2cd4p9h.c6z"	"Limonium recurvum C.E.Salmon"	3	3	"Limonium recurvum"				
"Lolium temulentum L."	"2cd4p9h.c7h"	"2cd4p9h.c7h"	"Lolium temulentum L."	4	4	"Lolium temulentum"				
"Luzula forsteri (Sm.) DC."	"2cd4p9h.c81"	"2cd4p9h.c81"	"Luzula forsteri (Sm.) DC."	4	4	"Luzula forsteri"				
"Lycopus europaeus L."	"2cd4p9h.c87"	"2cd4p9h.c87"	"Lycopus europaeus L."	8	8	"Lycopus europaeus"				
"Malus sylvestris s.l."	"2cd4p9h.c8a"	"2cd4p9h.c8a"	"Malus sylvestris s.l."	5	5	"Malus sylvestris"	"s.l."			
"Medicago minima (L.) Bartal."	"2cd4p9h.c8w"	"2cd4p9h.c8w"	"Medicago minima (L.) Bartal."	3	3	"Medicago minima"				
"Melica uniflora Retz."	"2cd4p9h.c8p"	"2cd4p9h.c8p"	"Melica uniflora Retz."	5	5	"Melica uniflora"				
"Melittis melissophyllum L."	"2cd4p9h.c90"	"2cd4p9h.c90"	"Melittis melissophyllum L."	4	4	"Melittis melissophyllum"				
"Mibora minima (L.) Desv."	"2cd4p9h.c99"	"2cd4p9h.c99"	"Mibora minima (L.) Desv."	3	3	"Mibora minima"				
"Najas marina L."	"2cd4p9h.ca5"	"2cd4p9h.ca5"	"Najas marina L."	12	12	"Najas marina"				
"Nepeta cataria L."	"2cd4p9h.cae"	"2cd4p9h.cae"	"Nepeta cataria L."	4	4	"Nepeta cataria"				
"Oenanthe pimpinelloides L."	"2cd4p9h.can"	"2cd4p9h.can"	"Oenanthe pimpinelloides L."	7	7	"Oenanthe pimpinelloides"				
