"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Dryopteris filix-mas (L.) Schott"	"2cd4p9h.bv1"	"2cd4p9h.bv1"	"Dryopteris filix-mas (L.) Schott"	5	5	"Dryopteris filix-mas"				
"Lycopodium annotinum L."	"2cd4p9h.bv7"	"2cd4p9h.bv7"	"Lycopodium annotinum L."	3	3	"Lycopodium annotinum"				
"Lycopodium clavatum L."	"2cd4p9h.bva"	"2cd4p9h.bva"	"Lycopodium clavatum L."	2	2	"Lycopodium clavatum"				
"Polypodium vulgare L. s.s."	"2cd4p9h.bvd"	"2cd4p9h.bvd"	"Polypodium vulgare L. s.s."	3	3	"Polypodium vulgare"	"s.s."			
"Dryopteris remota (A.Braun ex Döll) Druce"	"2cd4p9h.bvm"	"2cd4p9h.bvm"	"Dryopteris remota (A.Braun ex Döll) Druce"	4	4	"Dryopteris remota"				
"Matteuccia struthiopteris (L.) Tod."	"2cd4p9h.bw3"	"2cd4p9h.bw3"	"Matteuccia struthiopteris (L.) Tod."	7	7	"Matteuccia struthiopteris"				
"Acer platanoides L."	"2cd4p9h.bwv"	"2cd4p9h.bwv"	"Acer platanoides L."	7	7	"Acer platanoides"				
"Clinopodium acinos (L.) Kuntze"	"2cd4p9h.bwx"	"2cd4p9h.bwx"	"Clinopodium acinos (L.) Kuntze"	1	1	"Clinopodium acinos"				
"Agrimonia eupatoria L."	"2cd4p9h.bwy"	"2cd4p9h.bwy"	"Agrimonia eupatoria L."	4	4	"Agrimonia eupatoria"				
"Agrostis canina s.l."	"2cd4p9h.bwr"	"2cd4p9h.bwr"	"Agrostis canina s.l."	3	3	"Agrostis canina"	"s.l."			
"Agrostis stolonifera L."	"2cd4p9h.bwz"	"2cd4p9h.bwz"	"Agrostis stolonifera L."	6	6	"Agrostis stolonifera"				
"Alchemilla monticola Opiz"	"2cd4p9h.bk2"	"2cd4p9h.bk2"	"Alchemilla monticola Opiz"	4	4	"Alchemilla monticola"				
"Amaranthus retroflexus L."	"2cd4p9h.bk5"	"2cd4p9h.bk5"	"Amaranthus retroflexus L."	7	7	"Amaranthus retroflexus"				
"Anisantha sterilis (L.) Nevski"	"2cd4p9h.bkt"	"2cd4p9h.bkt"	"Anisantha sterilis (L.) Nevski"	7	7	"Anisantha sterilis"				
"Anthoxanthum aristatum Boiss."	"2cd4p9h.bx4"	"2cd4p9h.bx4"	"Anthoxanthum aristatum Boiss."	5	5	"Anthoxanthum aristatum"				
"Misopates orontium (L.) Raf."	"2cd4p9h.bxg"	"2cd4p9h.bxg"	"Misopates orontium (L.) Raf."	6	6	"Misopates orontium"				
"Atriplex glabriuscula Edmondston"	"2cd4p9h.bm3"	"2cd4p9h.bm3"	"Atriplex glabriuscula Edmondston"	8	8	"Atriplex glabriuscula"				
"Berula erecta (Huds.) Coville"	"2cd4p9h.bm9"	"2cd4p9h.bm9"	"Berula erecta (Huds.) Coville"	7	7	"Berula erecta"				
"Betula pubescens Ehrh."	"2cd4p9h.bmf"	"2cd4p9h.bmf"	"Betula pubescens Ehrh."	4	4	"Betula pubescens"				
"Bunium bulbocastanum L."	"2cd4p9h.bnh"	"2cd4p9h.bnh"	"Bunium bulbocastanum L."	4	4	"Bunium bulbocastanum"				
"Bupleurum tenuissimum L."	"2cd4p9h.bnn"	"2cd4p9h.bnn"	"Bupleurum tenuissimum L."	4	4	"Bupleurum tenuissimum"				
"Cakile maritima Scop."	"2cd4p9h.bnt"	"2cd4p9h.bnt"	"Cakile maritima Scop."	7	7	"Cakile maritima"				
"Callitriche hermaphroditica L."	"2cd4p9h.byd"	"2cd4p9h.byd"	"Callitriche hermaphroditica L."	5	5	"Callitriche hermaphroditica"				
"Callitriche obtusangula Le Gall"	"2cd4p9h.byg"	"2cd4p9h.byg"	"Callitriche obtusangula Le Gall"	6	6	"Callitriche obtusangula"				
"Calystegia soldanella (L.) R.Br."	"2cd4p9h.byw"	"2cd4p9h.byw"	"Calystegia soldanella (L.) R.Br."	4	4	"Calystegia soldanella"				
"Calystegia silvatica (Kit.) Griseb."	"2cd4p9h.bym"	"2cd4p9h.bym"	"Calystegia silvatica (Kit.) Griseb."	6	6	"Calystegia silvatica"				
"Campanula latifolia L."	"2cd4p9h.byp"	"2cd4p9h.byp"	"Campanula latifolia L."	6	6	"Campanula latifolia"				
"Campanula rotundifolia L."	"2cd4p9h.bys"	"2cd4p9h.bys"	"Campanula rotundifolia L."	2	2	"Campanula rotundifolia"				
"Cardamine hirsuta L."	"2cd4p9h.bp6"	"2cd4p9h.bp6"	"Cardamine hirsuta L."	6	6	"Cardamine hirsuta"				
"Carex acuta L."	"2cd4p9h.bp9"	"2cd4p9h.bp9"	"Carex acuta L."	5	5	"Carex acuta"				
"Carex arenaria L."	"2cd4p9h.bpc"	"2cd4p9h.bpc"	"Carex arenaria L."	2	2	"Carex arenaria"				
"Carex buxbaumii Wahlenb."	"2cd4p9h.bpf"	"2cd4p9h.bpf"	"Carex buxbaumii Wahlenb."	2	2	"Carex buxbaumii"				
"Carex caryophyllea Latourr."	"2cd4p9h.bpx"	"2cd4p9h.bpx"	"Carex caryophyllea Latourr."	2	2	"Carex caryophyllea"				
"Carex chordorrhiza L.f."	"2cd4p9h.bpy"	"2cd4p9h.bpy"	"Carex chordorrhiza L.f."	3	3	"Carex chordorrhiza"				
"Carex paniculata L."	"2cd4p9h.bpz"	"2cd4p9h.bpz"	"Carex paniculata L."	6	6	"Carex paniculata"				
"Centaurea calcitrapa L."	"2cd4p9h.bq2"	"2cd4p9h.bq2"	"Centaurea calcitrapa L."	3	3	"Centaurea calcitrapa"				
"Cephalanthera longifolia (L.) Fritsch"	"2cd4p9h.bqe"	"2cd4p9h.bqe"	"Cephalanthera longifolia (L.) Fritsch"	4	4	"Cephalanthera longifolia"				
"Cerastium alpinum L."	"2cd4p9h.bqh"	"2cd4p9h.bqh"	"Cerastium alpinum L."	2	2	"Cerastium alpinum"				
"Cerastium fontanum Baumg."	"2cd4p9h.bqk"	"2cd4p9h.bqk"	"Cerastium fontanum Baumg."	4	4	"Cerastium fontanum"				
"Cerastium pumilum Curtis"	"2cd4p9h.bqn"	"2cd4p9h.bqn"	"Cerastium pumilum Curtis"	1	1	"Cerastium pumilum"				
"Ceratophyllum demersum L."	"2cd4p9h.bqt"	"2cd4p9h.bqt"	"Ceratophyllum demersum L."	7	7	"Ceratophyllum demersum"				
"Cornus suecica L."	"2cd4p9h.br1"	"2cd4p9h.br1"	"Cornus suecica L."	2	2	"Cornus suecica"				
"Cirsium tuberosum (L.) All."	"2cd4p9h.bra"	"2cd4p9h.bra"	"Cirsium tuberosum (L.) All."	3	3	"Cirsium tuberosum"				
"Claytonia perfoliata Donn ex Willd."	"2cd4p9h.brd"	"2cd4p9h.brd"	"Claytonia perfoliata Donn ex Willd."	5	5	"Claytonia perfoliata"				
"Clinopodium vulgare L."	"2cd4p9h.brg"	"2cd4p9h.brg"	"Clinopodium vulgare L."	4	4	"Clinopodium vulgare"				
"Conium maculatum L."	"2cd4p9h.brm"	"2cd4p9h.brm"	"Conium maculatum L."	8	8	"Conium maculatum"				
"Conopodium majus (Gouan) Loret"	"2cd4p9h.brs"	"2cd4p9h.brs"	"Conopodium majus (Gouan) Loret"	5	5	"Conopodium majus"				
"Ceratocapnos claviculata (L.) Lidén"	"2cd4p9h.bs6"	"2cd4p9h.bs6"	"Ceratocapnos claviculata (L.) Lidén"	5	5	"Ceratocapnos claviculata"				
"Cotoneaster simonsii Baker"	"2cd4p9h.bsc"	"2cd4p9h.bsc"	"Cotoneaster simonsii Baker"	4	4	"Cotoneaster simonsii"				
"Crithmum maritimum L."	"2cd4p9h.bsx"	"2cd4p9h.bsx"	"Crithmum maritimum L."	5	5	"Crithmum maritimum"				
"Daphne laureola L."	"2cd4p9h.bte"	"2cd4p9h.bte"	"Daphne laureola L."	5	5	"Daphne laureola"				
"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	"2cd4p9h.btq"	"2cd4p9h.btq"	"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	5	5	"Eleocharis parvula"				
"Leymus arenarius (L.) Hochst."	"2cd4p9h.bz7"	"2cd4p9h.bz7"	"Leymus arenarius (L.) Hochst."	6	6	"Leymus arenarius"				
"Hyacinthoides hispanica (Mill.) Rothm."	"2cd4p9h.bza"	"2cd4p9h.bza"	"Hyacinthoides hispanica (Mill.) Rothm."	6	6	"Hyacinthoides hispanica"				
"Epilobium ciliatum Raf."	"2cd4p9h.bzd"	"2cd4p9h.bzd"	"Epilobium ciliatum Raf."	6	6	"Epilobium ciliatum"				
"Epilobium obscurum Schreb."	"2cd4p9h.bzm"	"2cd4p9h.bzm"	"Epilobium obscurum Schreb."	5	5	"Epilobium obscurum"				
"Erica tetralix L."	"2cd4p9h.c00"	"2cd4p9h.c00"	"Erica tetralix L."	1	1	"Erica tetralix"				
"Eriophorum latifolium Hoppe"	"2cd4p9h.c03"	"2cd4p9h.c03"	"Eriophorum latifolium Hoppe"	2	2	"Eriophorum latifolium"				
"Euphorbia paralias L."	"2cd4p9h.c0c"	"2cd4p9h.c0c"	"Euphorbia paralias L."	5	5	"Euphorbia paralias"				
"Euphrasia confusa Pugsley"	"2cd4p9h.c0v"	"2cd4p9h.c0v"	"Euphrasia confusa Pugsley"	2	2	"Euphrasia confusa"				
"Frangula alnus Mill."	"2cd4p9h.c18"	"2cd4p9h.c18"	"Frangula alnus Mill."	5	5	"Frangula alnus"				
"Fumaria muralis Sond. ex W.D.J.Koch"	"2cd4p9h.c1n"	"2cd4p9h.c1n"	"Fumaria muralis Sond. ex W.D.J.Koch"	6	6	"Fumaria muralis"				
"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	"2cd4p9h.c24"	"2cd4p9h.c24"	"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	6	6	"Lamiastrum galeobdolon"				
"Galeopsis angustifolia Ehrh. ex Hoffm."	"2cd4p9h.c27"	"2cd4p9h.c27"	"Galeopsis angustifolia Ehrh. ex Hoffm."	4	4	"Galeopsis angustifolia"				
"Galeopsis tetrahit L. s.s."	"2cd4p9h.c2a"	"2cd4p9h.c2a"	"Galeopsis tetrahit L. s.s."	6	6	"Galeopsis tetrahit"	"s.s."			
"Galium pumilum Murray"	"2cd4p9h.c2w"	"2cd4p9h.c2w"	"Galium pumilum Murray"	3	3	"Galium pumilum"				
"Genista tinctoria L."	"2cd4p9h.c2m"	"2cd4p9h.c2m"	"Genista tinctoria L."	2	2	"Genista tinctoria"				
"Geranium dissectum L."	"2cd4p9h.c30"	"2cd4p9h.c30"	"Geranium dissectum L."	6	6	"Geranium dissectum"				
"Geranium molle L."	"2cd4p9h.c36"	"2cd4p9h.c36"	"Geranium molle L."	5	5	"Geranium molle"				
"Geum urbanum L."	"2cd4p9h.c3c"	"2cd4p9h.c3c"	"Geum urbanum L."	7	7	"Geum urbanum"				
"Pseudorchis albida (L.) Á.Löve & D.Löve"	"2cd4p9h.c3v"	"2cd4p9h.c3v"	"Pseudorchis albida (L.) Á.Löve & D.Löve"	2	2	"Pseudorchis albida"				
"Helianthemum oelandicum (L.) Dum.Cours."	"2cd4p9h.c3x"	"2cd4p9h.c3x"	"Helianthemum oelandicum (L.) Dum.Cours."	1	1	"Helianthemum oelandicum"				
"Helianthemum nummularium (L.) Mill."	"2cd4p9h.c3y"	"2cd4p9h.c3y"	"Helianthemum nummularium (L.) Mill."	2	2	"Helianthemum nummularium"				
"Hippocrepis comosa L."	"2cd4p9h.c3z"	"2cd4p9h.c3z"	"Hippocrepis comosa L."	2	2	"Hippocrepis comosa"				
"Hippophae rhamnoides L."	"2cd4p9h.c45"	"2cd4p9h.c45"	"Hippophae rhamnoides L."	5	5	"Hippophae rhamnoides"				
"Homogyne alpina (L.) Cass."	"2cd4p9h.c4b"	"2cd4p9h.c4b"	"Homogyne alpina (L.) Cass."	2	2	"Homogyne alpina"				
"Hordeum murinum L."	"2cd4p9h.c4e"	"2cd4p9h.c4e"	"Hordeum murinum L."	6	6	"Hordeum murinum"				
"Hypericum maculatum Crantz"	"2cd4p9h.c4h"	"2cd4p9h.c4h"	"Hypericum maculatum Crantz"	5	5	"Hypericum maculatum"				
"Hypericum tetrapterum Fr."	"2cd4p9h.c4k"	"2cd4p9h.c4k"	"Hypericum tetrapterum Fr."	4	4	"Hypericum tetrapterum"				
"Impatiens parviflora DC."	"2cd4p9h.c4n"	"2cd4p9h.c4n"	"Impatiens parviflora DC."	8	8	"Impatiens parviflora"				
"Isatis tinctoria L."	"2cd4p9h.c4t"	"2cd4p9h.c4t"	"Isatis tinctoria L."	3	3	"Isatis tinctoria"				
"Ludwigia palustris (L.) Elliott"	"2cd4p9h.c54"	"2cd4p9h.c54"	"Ludwigia palustris (L.) Elliott"	4	4	"Ludwigia palustris"				
"Juncus articulatus L."	"2cd4p9h.c5g"	"2cd4p9h.c5g"	"Juncus articulatus L."	3	3	"Juncus articulatus"				
"Juncus biglumis L."	"2cd4p9h.c5w"	"2cd4p9h.c5w"	"Juncus biglumis L."	2	2	"Juncus biglumis"				
"Juncus compressus Jacq."	"2cd4p9h.c5p"	"2cd4p9h.c5p"	"Juncus compressus Jacq."	5	5	"Juncus compressus"				
"Juncus squarrosus L."	"2cd4p9h.c5s"	"2cd4p9h.c5s"	"Juncus squarrosus L."	2	2	"Juncus squarrosus"				
"Koeleria macrantha (Ledeb.) Schult. s.s."	"2cd4p9h.c60"	"2cd4p9h.c60"	"Koeleria macrantha (Ledeb.) Schult. s.s."	2	2	"Koeleria macrantha"	"s.s."			
"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	"2cd4p9h.c63"	"2cd4p9h.c63"	"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	2	2	"Petrorhagia prolifera"				
"Lamium purpureum L."	"2cd4p9h.c66"	"2cd4p9h.c66"	"Lamium purpureum L."	7	7	"Lamium purpureum"				
"Legousia hybrida (L.) Delarbre"	"2cd4p9h.c6f"	"2cd4p9h.c6f"	"Legousia hybrida (L.) Delarbre"	4	4	"Legousia hybrida"				
"Lemna trisulca L."	"2cd4p9h.c6v"	"2cd4p9h.c6v"	"Lemna trisulca L."	5	5	"Lemna trisulca"				
"Lepidium heterophyllum Benth."	"2cd4p9h.c6x"	"2cd4p9h.c6x"	"Lepidium heterophyllum Benth."	4	4	"Lepidium heterophyllum"				
"Limonium binervosum agg."	"2cd4p9h.c6y"	"2cd4p9h.c6y"	"Limonium binervosum agg."	3	3	"Limonium binervosum"	"agg."			
"Limonium paradoxum Pugsley"	"2cd4p9h.c6r"	"2cd4p9h.c6r"	"Limonium paradoxum Pugsley"	3	3	"Limonium paradoxum"				
"Limonium recurvum C.E.Salmon"	"2cd4p9h.c6z"	"2cd4p9h.c6z"	"Limonium recurvum C.E.Salmon"	3	3	"Limonium recurvum"				
"Lolium temulentum L."	"2cd4p9h.c7h"	"2cd4p9h.c7h"	"Lolium temulentum L."	7	7	"Lolium temulentum"				
"Luzula forsteri (Sm.) DC."	"2cd4p9h.c81"	"2cd4p9h.c81"	"Luzula forsteri (Sm.) DC."	2	2	"Luzula forsteri"				
"Lycopus europaeus L."	"2cd4p9h.c87"	"2cd4p9h.c87"	"Lycopus europaeus L."	6	6	"Lycopus europaeus"				
"Malus sylvestris s.l."	"2cd4p9h.c8a"	"2cd4p9h.c8a"	"Malus sylvestris s.l."	6	6	"Malus sylvestris"	"s.l."			
"Medicago minima (L.) Bartal."	"2cd4p9h.c8w"	"2cd4p9h.c8w"	"Medicago minima (L.) Bartal."	2	2	"Medicago minima"				
"Melica uniflora Retz."	"2cd4p9h.c8p"	"2cd4p9h.c8p"	"Melica uniflora Retz."	5	5	"Melica uniflora"				
"Melittis melissophyllum L."	"2cd4p9h.c90"	"2cd4p9h.c90"	"Melittis melissophyllum L."	5	5	"Melittis melissophyllum"				
"Mibora minima (L.) Desv."	"2cd4p9h.c99"	"2cd4p9h.c99"	"Mibora minima (L.) Desv."	1	1	"Mibora minima"				
"Najas marina L."	"2cd4p9h.ca5"	"2cd4p9h.ca5"	"Najas marina L."	6	6	"Najas marina"				
"Nepeta cataria L."	"2cd4p9h.cae"	"2cd4p9h.cae"	"Nepeta cataria L."	6	6	"Nepeta cataria"				
"Oenanthe pimpinelloides L."	"2cd4p9h.can"	"2cd4p9h.can"	"Oenanthe pimpinelloides L."	3	3	"Oenanthe pimpinelloides"				
"Orchis mascula (L.) L."	"2cd4p9h.caq"	"2cd4p9h.caq"	"Orchis mascula (L.) L."	4	4	"Orchis mascula"				
"Ornithopus pinnatus (Mill.) Druce"	"2cd4p9h.cb1"	"2cd4p9h.cb1"	"Ornithopus pinnatus (Mill.) Druce"	2	2	"Ornithopus pinnatus"				
"Orobanche minor Sm."	"2cd4p9h.cb4"	"2cd4p9h.cb4"	"Orobanche minor Sm."	6	6	"Orobanche minor"				
"Oxalis acetosella L."	"2cd4p9h.cba"	"2cd4p9h.cba"	"Oxalis acetosella L."	4	4	"Oxalis acetosella"				
"Oxalis corniculata L."	"2cd4p9h.cbd"	"2cd4p9h.cbd"	"Oxalis corniculata L."	5	5	"Oxalis corniculata"				
"Parnassia palustris L."	"2cd4p9h.cc0"	"2cd4p9h.cc0"	"Parnassia palustris L."	3	3	"Parnassia palustris"				
"Pedicularis palustris L."	"2cd4p9h.ccc"	"2cd4p9h.ccc"	"Pedicularis palustris L."	2	2	"Pedicularis palustris"				
"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	"2cd4p9h.ccv"	"2cd4p9h.ccv"	"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	7	7	"Pentaglottis sempervirens"				
"Phalaris minor Retz."	"2cd4p9h.ccz"	"2cd4p9h.ccz"	"Phalaris minor Retz."	5	5	"Phalaris minor"				
"Poa chaixii Vill."	"2cd4p9h.cdt"	"2cd4p9h.cdt"	"Poa chaixii Vill."	5	5	"Poa chaixii"				
"Poa compressa L."	"2cd4p9h.ce1"	"2cd4p9h.ce1"	"Poa compressa L."	4	4	"Poa compressa"				
"Poa palustris L."	"2cd4p9h.ce7"	"2cd4p9h.ce7"	"Poa palustris L."	6	6	"Poa palustris"				
"Polygonum aviculare agg."	"2cd4p9h.ceg"	"2cd4p9h.ceg"	"Polygonum aviculare agg."	6	6	"Polygonum aviculare"	"agg."			
"Polygonum aviculare L. s.s."	"2cd4p9h.cew"	"2cd4p9h.cew"	"Polygonum aviculare L. s.s."	7	7	"Polygonum aviculare"	"s.s."			
"Fallopia dumetorum (L.) Holub"	"2cd4p9h.cem"	"2cd4p9h.cem"	"Fallopia dumetorum (L.) Holub"	7	7	"Fallopia dumetorum"				
"Polygonum rurivagum Jord. ex Boreau"	"2cd4p9h.cep"	"2cd4p9h.cep"	"Polygonum rurivagum Jord. ex Boreau"	5	5	"Polygonum rurivagum"				
"Polypogon monspeliensis (L.) Desf."	"2cd4p9h.ces"	"2cd4p9h.ces"	"Polypogon monspeliensis (L.) Desf."	6	6	"Polypogon monspeliensis"				
"Potamogeton friesii Rupr."	"2cd4p9h.cf9"	"2cd4p9h.cf9"	"Potamogeton friesii Rupr."	5	5	"Potamogeton friesii"				
"Prunus spinosa L."	"2cd4p9h.cfv"	"2cd4p9h.cfv"	"Prunus spinosa L."	6	6	"Prunus spinosa"				
"Puccinellia maritima (Huds.) Parl."	"2cd4p9h.cfr"	"2cd4p9h.cfr"	"Puccinellia maritima (Huds.) Parl."	6	6	"Puccinellia maritima"				
"Ranunculus acris L."	"2cd4p9h.cfz"	"2cd4p9h.cfz"	"Ranunculus acris L."	4	4	"Ranunculus acris"				
"Ranunculus aquatilis s.l."	"2cd4p9h.cg2"	"2cd4p9h.cg2"	"Ranunculus aquatilis s.l."	5	5	"Ranunculus aquatilis"	"s.l."			
"Ranunculus muricatus L."	"2cd4p9h.cg5"	"2cd4p9h.cg5"	"Ranunculus muricatus L."	5	5	"Ranunculus muricatus"				
"Ranunculus parviflorus L."	"2cd4p9h.cg8"	"2cd4p9h.cg8"	"Ranunculus parviflorus L."	5	5	"Ranunculus parviflorus"				
"Ranunculus tripartitus DC."	"2cd4p9h.cgb"	"2cd4p9h.cgb"	"Ranunculus tripartitus DC."	3	3	"Ranunculus tripartitus"				
"Reseda luteola L."	"2cd4p9h.cgh"	"2cd4p9h.cgh"	"Reseda luteola L."	6	6	"Reseda luteola"				
"Rhamnus cathartica L."	"2cd4p9h.cgn"	"2cd4p9h.cgn"	"Rhamnus cathartica L."	6	6	"Rhamnus cathartica"				
"Rosa micrantha Borrer ex Sm."	"2cd4p9h.chg"	"2cd4p9h.chg"	"Rosa micrantha Borrer ex Sm."	3	3	"Rosa micrantha"				
"Rosa tomentosa Sm."	"2cd4p9h.chw"	"2cd4p9h.chw"	"Rosa tomentosa Sm."	4	4	"Rosa tomentosa"				
"Rubus saxatilis L."	"2cd4p9h.chm"	"2cd4p9h.chm"	"Rubus saxatilis L."	4	4	"Rubus saxatilis"				
"Salicornia ramosissima Woods"	"2cd4p9h.cvc"	"2cd4p9h.cvc"	"Salicornia ramosissima Woods"	5	5	"Salicornia ramosissima"				
"Salix arbuscula L."	"2cd4p9h.cvf"	"2cd4p9h.cvf"	"Salix arbuscula L."	2	2	"Salix arbuscula"				
"Salvia pratensis L."	"2cd4p9h.cvr"	"2cd4p9h.cvr"	"Salvia pratensis L."	4	4	"Salvia pratensis"				
"Saxifraga cernua L."	"2cd4p9h.cw5"	"2cd4p9h.cw5"	"Saxifraga cernua L."	1	1	"Saxifraga cernua"				
"Saxifraga tridactylites L."	"2cd4p9h.cwe"	"2cd4p9h.cwe"	"Saxifraga tridactylites L."	2	2	"Saxifraga tridactylites"				
"Scandix pecten-veneris L."	"2cd4p9h.cwh"	"2cd4p9h.cwh"	"Scandix pecten-veneris L."	4	4	"Scandix pecten-veneris"				
"Scheuchzeria palustris L."	"2cd4p9h.cwn"	"2cd4p9h.cwn"	"Scheuchzeria palustris L."	1	1	"Scheuchzeria palustris"				
"Bolboschoenus maritimus (L.) Palla"	"2cd4p9h.cwt"	"2cd4p9h.cwt"	"Bolboschoenus maritimus (L.) Palla"	7	7	"Bolboschoenus maritimus"				
"Scrophularia nodosa L."	"2cd4p9h.ck1"	"2cd4p9h.ck1"	"Scrophularia nodosa L."	6	6	"Scrophularia nodosa"				
"Scrophularia vernalis L."	"2cd4p9h.ck4"	"2cd4p9h.ck4"	"Scrophularia vernalis L."	7	7	"Scrophularia vernalis"				
"Scutellaria galericulata L."	"2cd4p9h.cka"	"2cd4p9h.cka"	"Scutellaria galericulata L."	5	5	"Scutellaria galericulata"				
"Sedum anglicum Huds."	"2cd4p9h.ckd"	"2cd4p9h.ckd"	"Sedum anglicum Huds."	2	2	"Sedum anglicum"				
"Sedum villosum L."	"2cd4p9h.ckw"	"2cd4p9h.ckw"	"Sedum villosum L."	2	2	"Sedum villosum"				
"Senecio vulgaris L."	"2cd4p9h.ckm"	"2cd4p9h.ckm"	"Senecio vulgaris L."	7	7	"Senecio vulgaris"				
"Solanum nigrum L."	"2cd4p9h.cx6"	"2cd4p9h.cx6"	"Solanum nigrum L."	8	8	"Solanum nigrum"				
"Sorbus aria (L.) Crantz"	"2cd4p9h.cxf"	"2cd4p9h.cxf"	"Sorbus aria (L.) Crantz"	4	4	"Sorbus aria"				
"Sorbus pseudofennica E.F.Warb."	"2cd4p9h.cxv"	"2cd4p9h.cxv"	"Sorbus pseudofennica E.F.Warb."	3	3	"Sorbus pseudofennica"				
"Sparganium erectum L."	"2cd4p9h.cxx"	"2cd4p9h.cxx"	"Sparganium erectum L."	7	7	"Sparganium erectum"				
"Sparganium natans L."	"2cd4p9h.cxz"	"2cd4p9h.cxz"	"Sparganium natans L."	3	3	"Sparganium natans"				
"Spergula arvensis L."	"2cd4p9h.cm2"	"2cd4p9h.cm2"	"Spergula arvensis L."	5	5	"Spergula arvensis"				
"Spergularia rubra (L.) J.Presl & C.Presl"	"2cd4p9h.cm5"	"2cd4p9h.cm5"	"Spergularia rubra (L.) J.Presl & C.Presl"	2	2	"Spergularia rubra"				
"Stachys arvensis (L.) L."	"2cd4p9h.cmb"	"2cd4p9h.cmb"	"Stachys arvensis (L.) L."	5	5	"Stachys arvensis"				
"Stachys palustris L."	"2cd4p9h.cme"	"2cd4p9h.cme"	"Stachys palustris L."	7	7	"Stachys palustris"				
"Stellaria pallida (Dumort.) Crép."	"2cd4p9h.cmh"	"2cd4p9h.cmh"	"Stellaria pallida (Dumort.) Crép."	4	4	"Stellaria pallida"				
"Stellaria palustris Ehrh. ex Hoffm."	"2cd4p9h.cmn"	"2cd4p9h.cmn"	"Stellaria palustris Ehrh. ex Hoffm."	4	4	"Stellaria palustris"				
"Thalictrum flavum L."	"2cd4p9h.cmq"	"2cd4p9h.cmq"	"Thalictrum flavum L."	5	5	"Thalictrum flavum"				
"Thymus serpyllum L."	"2cd4p9h.cmt"	"2cd4p9h.cmt"	"Thymus serpyllum L."	2	2	"Thymus serpyllum"				
"Torilis arvensis (Huds.) Link"	"2cd4p9h.cn4"	"2cd4p9h.cn4"	"Torilis arvensis (Huds.) Link"	4	4	"Torilis arvensis"				
"Trifolium pratense L."	"2cd4p9h.cna"	"2cd4p9h.cna"	"Trifolium pratense L."	5	5	"Trifolium pratense"				
"Trifolium striatum L."	"2cd4p9h.cnd"	"2cd4p9h.cnd"	"Trifolium striatum L."	2	2	"Trifolium striatum"				
"Triglochin palustre L."	"2cd4p9h.cnw"	"2cd4p9h.7ph08m"	"Triglochin palustre L."	2	2	"Triglochin palustre"				
"Trollius europaeus L."	"2cd4p9h.cnp"	"2cd4p9h.cnp"	"Trollius europaeus L."	4	4	"Trollius europaeus"				
"Vaccinium uliginosum L."	"2cd4p9h.cy9"	"2cd4p9h.cy9"	"Vaccinium uliginosum L."	2	2	"Vaccinium uliginosum"				
"Valerianella carinata Loisel."	"2cd4p9h.cyc"	"2cd4p9h.cyc"	"Valerianella carinata Loisel."	4	4	"Valerianella carinata"				
"Verbascum lychnitis L."	"2cd4p9h.cyf"	"2cd4p9h.cyf"	"Verbascum lychnitis L."	3	3	"Verbascum lychnitis"				
"Verbascum virgatum Stokes"	"2cd4p9h.cyv"	"2cd4p9h.cyv"	"Verbascum virgatum Stokes"	5	5	"Verbascum virgatum"				
"Veronica officinalis L."	"2cd4p9h.cyx"	"2cd4p9h.cyx"	"Veronica officinalis L."	4	4	"Veronica officinalis"				
"Veronica serpyllifolia L."	"2cd4p9h.cyy"	"2cd4p9h.cyy"	"Veronica serpyllifolia L."	5	5	"Veronica serpyllifolia"				
"Vicia orobus DC."	"2cd4p9h.cyz"	"2cd4p9h.cyz"	"Vicia orobus DC."	4	4	"Vicia orobus"				
"Vinca major L."	"2cd4p9h.cp2"	"2cd4p9h.cp2"	"Vinca major L."	6	6	"Vinca major"				
"Viola riviniana Rchb."	"2cd4p9h.cp8"	"2cd4p9h.cp8"	"Viola riviniana Rchb."	4	4	"Viola riviniana"				
"Viscum album L."	"2cd4p9h.cpe"	"2cd4p9h.cpe"	"Viscum album L."	5	5	"Viscum album"				
"Vulpia bromoides (L.) Gray"	"2cd4p9h.cph"	"2cd4p9h.cph"	"Vulpia bromoides (L.) Gray"	3	3	"Vulpia bromoides"				
"Aesculus hippocastanum L."	"2cd4p9h.cpk"	"2cd4p9h.cpk"	"Aesculus hippocastanum L."	7	7	"Aesculus hippocastanum"				
"Trifolium occidentale Coombe"	"2cd4p9h.cpn"	"2cd4p9h.cpn"	"Trifolium occidentale Coombe"	2	2	"Trifolium occidentale"				
